data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
2015-01-01,10728,F,False,False,0,Empresário,Superior completo,Solteiro,Aluguel,25,1.0136986301369864,1.0,1940.87
2015-01-01,8554,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,50,27.65479452054794,3.0,3792.52
2015-01-01,2146,F,False,True,0,Empresário,Outros,União/Casado,Casa,44,23.69041095890411,2.0,10376.91
2015-01-01,3246,F,False,True,0,Empresário,Outros,União/Casado,Casa,45,6.238356164383561,2.0,9138.81
2015-01-01,255,F,True,False,0,Empresário,Outros,União/Casado,Casa,42,4.778082191780823,2.0,3217.05
2015-01-01,11933,M,False,False,0,Servidor público,Outros,União/Casado,Casa,41,0.5780821917808219,2.0,729.12
2015-01-01,13828,F,False,False,0,Servidor público,Outros,União/Casado,Casa,49,10.043835616438356,2.0,3950.89
2015-01-01,13556,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,37,4.5178082191780815,4+,2480.08
2015-01-01,1534,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,58,,1.0,2380.52
2015-01-01,517,M,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,37,15.449315068493153,3.0,10137.36
2015-01-01,10691,F,False,False,0,Empresário,Outros,União/Casado,Casa,38,2.9315068493150687,2.0,4213.92
2015-01-01,3309,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,1.2356164383561643,3.0,2366.82
2015-01-01,16431,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,66,,2.0,1869.08
2015-01-01,11549,F,False,True,2+,Empresário,Outros,União/Casado,Casa,45,1.1287671232876713,4+,1792.25
2015-01-01,5017,F,False,True,0,Servidor público,Superior completo,União/Casado,Casa,48,23.23013698630137,2.0,15796.27
2015-01-01,8752,F,False,True,0,Servidor público,Outros,União/Casado,Casa,48,6.449315068493152,2.0,3060.6
2015-01-01,16549,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,55,10.136986301369864,2.0,5816.44
2015-01-01,8503,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,37,1.0547945205479452,1.0,2108.17
2015-01-01,3852,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,29,3.602739726027397,2.0,1804.64
2015-01-01,475,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,15.786301369863011,3.0,2105.74
2015-01-01,14210,F,True,True,0,Empresário,Outros,Solteiro,Casa,51,0.873972602739726,1.0,2029.38
2015-01-01,16550,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,55,10.136986301369864,2.0,3615.38
2015-01-01,3931,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,63,,2.0,1607.89
2015-01-01,1757,M,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,2.8109589041095893,4+,4057.54
2015-01-01,11042,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,61,,1.0,1202.73
2015-01-01,10391,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,2.2136986301369856,2.0,5637.07
2015-01-01,8807,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,41,2.7150684931506848,2.0,3729.78
2015-01-01,4262,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,6696.79
2015-01-01,1471,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,44,2.416438356164384,2.0,2469.75
2015-01-01,2571,M,False,False,0,Empresário,Outros,União/Casado,Casa,32,0.8082191780821918,2.0,11906.09
2015-01-01,5593,M,True,False,0,Empresário,Outros,União/Casado,Casa,24,4.2904109589041095,2.0,1563.28
2015-01-01,14947,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Viúvo,Casa,66,,1.0,2739.45
2015-01-01,9596,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,59,3.515068493150685,1.0,7406.64
2015-01-01,12451,M,True,False,0,Empresário,Superior completo,Separado,Casa,35,4.786301369863014,1.0,19344.47
2015-01-01,11153,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,6.013698630136986,4+,3257.65
2015-01-01,11251,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,47,11.271232876712329,2.0,4689.34
2015-01-01,1190,M,True,False,2+,Empresário,Outros,União/Casado,Casa,36,2.0876712328767124,4+,2978.06
2015-01-01,6283,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,58,,1.0,779.49
2015-01-01,2501,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,62,,2.0,3212.48
2015-01-01,11639,M,False,True,2+,Empresário,Superior completo,União/Casado,Casa,33,5.991780821917808,4+,8340.12
2015-01-01,11648,M,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,44,2.3232876712328765,2.0,3321.25
2015-01-01,5310,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,33,1.8438356164383565,2.0,2283.19
2015-01-01,662,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,1.8575342465753424,2.0,1578.23
2015-01-01,1290,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,59,,2.0,7031.3
2015-01-01,12445,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Com os pais,55,5.035616438356166,2.0,1484.21
2015-01-01,10709,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,44,5.602739726027397,2.0,2297.92
2015-01-01,3595,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,1660.17
2015-01-01,618,M,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Estúdio,50,7.191780821917808,3.0,21332.93
2015-01-01,3931,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,63,,2.0,1607.89
2015-01-01,233,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,26,7.863013698630137,4+,1206.19
2015-01-01,3607,F,False,True,0,Empresário,Outros,Solteiro,Casa,49,1.5205479452054795,1.0,804.33
2015-01-01,12727,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,9.36986301369863,2.0,1358.67
2015-01-01,14244,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,24,2.7890410958904117,4+,1827.35
2015-01-01,5961,M,True,False,1,Empresário,Outros,União/Casado,Casa,37,3.8904109589041096,3.0,6454.47
2015-01-01,6538,F,False,True,0,Empresário,Outros,União/Casado,Casa,50,1.747945205479452,2.0,3588.08
2015-01-01,13310,M,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,54,16.610958904109587,4+,6112.05
2015-01-01,15774,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,29,3.9342465753424656,3.0,10952.19
2015-01-01,907,F,False,True,0,Servidor público,Superior completo,União/Casado,Casa,48,10.421917808219176,2.0,2492.02
2015-01-01,5067,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,44,2.7150684931506848,2.0,3968.87
2015-01-01,6008,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,0.8027397260273973,4+,2334.99
2015-01-01,3322,M,True,True,2+,Empresário,Outros,União/Casado,Casa,34,9.158904109589043,4+,10514.56
2015-01-01,5649,M,True,False,0,Empresário,Outros,União/Casado,Casa,62,0.6219178082191781,2.0,3328.77
2015-01-01,7301,F,False,True,2+,Empresário,Outros,União/Casado,Casa,33,6.0465753424657525,4+,2610.88
2015-01-01,1191,M,True,False,2+,Empresário,Outros,União/Casado,Casa,36,2.0876712328767124,4+,1917.82
2015-01-01,5720,M,True,False,0,Empresário,Outros,União/Casado,Casa,30,5.624657534246575,2.0,7944.23
2015-01-01,10268,F,True,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,41,2.7150684931506848,3.0,1122.45
2015-01-01,14476,M,False,True,0,Empresário,Superior completo,União/Casado,Casa,55,1.5205479452054795,2.0,10589.5
2015-01-01,11096,M,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,33,5.0109589041095886,1.0,6749.12
2015-01-01,1178,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,60,,1.0,693.95
2015-01-01,13202,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,28,8.435616438356165,2.0,1354.76
2015-01-01,2461,F,False,True,0,Servidor público,Outros,Solteiro,Casa,53,16.791780821917804,1.0,6332.04
2015-01-01,8818,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,0.7150684931506849,3.0,300.76
2015-01-01,15457,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,6.53972602739726,2.0,839.21
2015-01-01,5173,M,True,True,0,Empresário,Outros,União/Casado,Com os pais,27,0.9616438356164384,2.0,2439.12
2015-01-01,6844,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,50,13.550684931506847,1.0,3999.89
2015-01-01,7337,M,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,53,8.736986301369862,2.0,7159.45
2015-01-01,4330,M,False,True,0,Empresário,Superior completo,Solteiro,Aluguel,27,3.345205479452055,1.0,1948.02
2015-01-01,443,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,45,12.531506849315068,2.0,2627.97
2015-01-01,10361,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Governamental,45,25.3972602739726,2.0,6793.8
2015-01-01,10122,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,44,8.052054794520547,2.0,3645.11
2015-01-01,2620,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,49,7.7315068493150685,1.0,1001.53
2015-01-01,9627,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Governamental,64,,1.0,7129.28
2015-01-01,6166,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,47,6.83013698630137,2.0,2586.35
2015-01-01,14961,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,44,1.0986301369863014,2.0,771.35
2015-01-01,2099,M,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,31,11.01095890410959,3.0,7245.21
2015-01-01,2870,M,True,True,2+,Empresário,Superior completo,União/Casado,Casa,36,8.227397260273973,4+,20559.49
2015-01-01,701,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,61,,2.0,1407.77
2015-01-01,15053,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,63,1.4328767123287671,2.0,1995.16
2015-01-01,4917,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,,2.0,4363.67
2015-01-01,7966,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,51,1.4684931506849317,2.0,2916.35
2015-01-01,12160,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,44,2.104109589041096,2.0,2339.23
2015-01-01,13683,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,50,19.967123287671228,1.0,2745.91
2015-01-01,2307,F,False,False,2+,Servidor público,Superior completo,União/Casado,Casa,30,7.693150684931508,4+,5055.94
2015-01-01,8043,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,36,4.975342465753425,2.0,14696.09
2015-01-01,9851,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Com os pais,49,3.2684931506849315,1.0,6876.87
2015-01-01,4237,M,False,True,0,Empresário,Superior completo,Separado,Casa,52,6.764383561643837,1.0,3833.4
2015-01-01,11599,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,48,6.83013698630137,2.0,6656.44
2015-01-01,3231,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,5.556164383561644,3.0,2865.86
2015-01-01,9339,F,True,False,0,Empresário,Outros,União/Casado,Com os pais,38,14.602739726027398,2.0,6487.16
2015-01-01,14076,M,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,32.55890410958905,2.0,58235.68
2015-01-01,5632,M,False,False,0,Servidor público,Outros,Solteiro,Casa,28,5.457534246575341,1.0,14269.15
2015-01-01,8585,F,True,True,0,Empresário,Outros,União/Casado,Casa,39,5.304109589041096,2.0,3545.18
2015-01-01,7961,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,54,,2.0,1811.3
2015-01-01,9319,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,62,,2.0,3694.36
2015-01-01,8531,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,33,1.4684931506849317,2.0,3949.03
2015-01-01,15293,F,False,False,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,37,17.38082191780822,4+,8563.93
2015-01-01,539,M,False,False,0,Empresário,Superior completo,União/Casado,Casa,26,0.3561643835616438,2.0,4210.32
2015-01-01,6968,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,62,,1.0,3614.89
2015-01-01,10673,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,24,1.8438356164383565,3.0,1483.92
2015-01-01,12862,M,True,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,36,6.786301369863014,4+,24891.67
2015-01-01,9999,F,False,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,53,30.12054794520548,4+,7660.4
2015-01-01,11787,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,31,4.515068493150685,3.0,4826.24
2015-01-01,14750,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,55,,2.0,2940.36
2015-01-01,10050,M,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,2.128767123287671,2.0,4448.23
2015-01-01,15134,M,False,True,2+,Empresário,Outros,União/Casado,Casa,42,0.4493150684931506,4+,2372.99
2015-01-01,11014,F,False,True,2+,Servidor público,Superior completo,União/Casado,Casa,29,4.602739726027396,4+,1357.95
2015-01-01,1929,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,,2.0,1083.45
2015-01-01,11711,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,29,0.8273972602739726,1.0,3998.64
2015-01-01,6772,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,36,10.04931506849315,4+,2456.29
2015-01-01,2109,F,True,True,0,Empresário,Superior completo,União/Casado,Casa,27,4.676712328767123,2.0,9607.54
2015-01-01,2489,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,43,3.783561643835617,1.0,1994.58
2015-01-01,13695,F,False,True,2+,Empresário,Superior completo,União/Casado,Casa,37,0.2,4+,2594.5
2015-01-01,9285,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,47,4.515068493150685,2.0,4868.35
2015-01-01,16466,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,60,,1.0,1830.07
2015-01-01,2830,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Separado,Casa,59,,1.0,3099.85
2015-01-01,11513,M,True,True,1,Empresário,Outros,União/Casado,Casa,34,6.846575342465752,3.0,2446.06
2015-01-01,15254,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,40,3.5397260273972604,2.0,4261.94
2015-01-01,2387,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Aluguel,27,4.1945205479452055,2.0,6645.69
2015-01-01,9348,F,True,False,0,Empresário,Superior completo,União/Casado,Casa,34,5.597260273972603,2.0,3452.61
2015-01-01,9629,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Governamental,64,,1.0,3963.78
2015-01-01,3891,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,44,8.523287671232877,2.0,7692.33
2015-01-01,5499,M,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,28,5.931506849315069,3.0,1393.43
2015-01-01,11169,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,47,,2.0,1855.51
2015-01-01,6683,F,True,False,1,Empresário,Superior completo,União/Casado,Casa,39,6.898630136986301,3.0,9963.64
2015-01-01,7176,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,53,11.134246575342466,2.0,3427.75
2015-01-01,6205,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,11.92054794520548,2.0,8783.19
2015-01-01,8174,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,61,14.97808219178082,2.0,6435.54
2015-01-01,4784,F,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,37,8.443835616438356,4+,1510.55
2015-01-01,11311,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,52,1.6821917808219178,2.0,2640.65
2015-01-01,14981,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,63,,2.0,6557.63
2015-01-01,8900,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,47,20.895890410958906,2.0,2365.47
2015-01-01,13525,F,False,False,0,Empresário,Outros,União/Casado,Casa,35,14.356164383561644,2.0,8076.94
2015-01-01,138,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,40,2.1863013698630143,2.0,4641.8
2015-01-01,10237,F,True,True,0,Empresário,Outros,União/Casado,Casa,38,6.216438356164384,2.0,5742.28
2015-01-01,11089,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,14.936986301369863,2.0,17688.45
2015-01-01,14251,F,True,True,1,Empresário,Outros,União/Casado,Casa,41,0.7890410958904109,3.0,1754.01
2015-01-01,9,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,30,4.438356164383562,2.0,1929.1
2015-01-01,15769,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,63,,2.0,1960.73
2015-01-01,7889,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,56,,1.0,3071.09
2015-01-01,1928,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,,2.0,4665.29
2015-01-01,14659,M,False,True,2+,Empresário,Outros,União/Casado,Casa,43,1.5506849315068494,4+,3644.27
2015-01-01,873,F,False,True,1,Empresário,Superior completo,União/Casado,Casa,34,4.016438356164383,3.0,1364.56
2015-01-01,9667,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,65,,2.0,7243.32
2015-01-01,975,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,1146.6
2015-01-01,11785,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,55,,1.0,2446.18
2015-01-01,2621,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,49,7.7315068493150685,1.0,7027.08
2015-01-01,1311,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,48,5.419178082191781,1.0,1169.8
2015-01-01,16378,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,39,8.052054794520547,1.0,4238.73
2015-01-01,8651,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,64,,2.0,636.49
2015-01-01,1633,M,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,66,,4+,6425.86
2015-01-01,9049,F,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,31,6.780821917808219,3.0,1617.84
2015-01-01,5752,M,True,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,37,3.5424657534246577,3.0,5306.46
2015-01-01,7408,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,47,13.221917808219178,1.0,2513.03
2015-01-01,15525,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,2675.34
2015-01-01,11499,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,6.931506849315069,3.0,5081.58
2015-01-01,2082,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,28,4.005479452054795,3.0,740.32
2015-01-01,277,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,33,2.6904109589041094,4+,1648.11
2015-01-01,12679,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,3860.48
2015-01-01,11074,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,38,12.183561643835615,2.0,6025.99
2015-01-01,9216,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,31,6.345205479452055,2.0,2205.77
